"Componente_ID","Fila_Alcance_Origen","Bloque","Frente","Metadata_Tipo","Objeto","Componente_API","Componente_Label","Estado_Git","Estado_Partial","Coincide_Git_Partial","Estado_Activo","Asignacion_Actual","RecordType_Relacionado","Referencia_Empresa_Marca","Aplica_PEKING","Exclusivo_Usados","Comportamiento_Actual","Accion_Potencial","Clasificacion","Dependencia","Bloqueo","Responsable_Definicion","Evidencia_Encontrada","Evidencia_Requerida","Prueba_Positiva_Requerida","Prueba_Negativa_Requerida","Nivel_Confianza","Notas"
"S3-0-B9-ROL-014","S3C-B09-08","9","Roles","Role","UserRole","Vendedores_Motos","Vendedores Motos","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: Jefe_de_Ventas_Motos; usuarios activos observados: 10","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B9-ROL-015","S3C-B09-08","9","Roles","Role","UserRole","View_All","Admin - View All","NO_EXISTE","EXISTE","NO_COMPARABLE","N/A","Parent: raíz; usuarios activos observados: 12","No aplica","Jerarquía Autos/Motos; no existe rol nominal PEKING/Omoda/Jaecoo","Por determinar","No demostrado","Rol vigente en jerarquía; conteo agregado sin identidades personales","Definir jerarquía PEKING antes de crear o alterar roles","BLOQUEADO_NEGOCIO","Modelo de seguridad, sucursales y responsables","Jerarquía PEKING no confirmada","Negocio / Luis","List Metadata, retrieve temporal y conteo agregado de usuarios activos 2026-08-06","Jerarquía aprobada y matriz de acceso","Perfil QA autorizado ve registros de su Empresa","Perfil QA no ve registros de otra Empresa","ALTO","Filtros de interfaz no equivalen a seguridad. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-001","S3C-B11-01","11","Custom Metadata","CustomMetadata","RM_Config__mdt","RM_Config.Default_Price_List_VN","Default Price List VN","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Consumidor: RM_VN_CambiarVehiculo_Ctrl; RM_VN_Service","","Descripcion__c=; Description__c=Nombre de la lsiatde precios default para vehiculos nuevos, se utiliza en los componentes al seleccionar inventario; Perfiles__c=; Value__c=Bavarian Dólar","Sí","No","Valores funcionales no sensibles recuperados; RM_VN_CambiarVehiculo_Ctrl; RM_VN_Service","Validar funcionalmente; no modificar en S3-0","BLOQUEADO_NEGOCIO","Pricebook VN oficial y estrategia por Empresa","Decisión o QA pendiente","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-002","S3C-B11-02","11","Custom Metadata","CustomMetadata","RM_Config__mdt","RM_Config.Default_Price_List_VU","Default Price List VU","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Consumidor: Consumidor no identificado en alcance","","Descripcion__c=; Description__c=; Perfiles__c=; Value__c=Bavarian Dólar","No","Sí","Valores funcionales no sensibles recuperados; Consumidor no identificado en alcance","Validar funcionalmente; no modificar en S3-0","NO_APLICA","Confirmación de exclusión de usados","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-003","S3C-B11-02","11","Custom Metadata","CustomMetadata","RM_Config__mdt","RM_Config.Default_Price_List_VU_Currency_Code","Default Price List VU Currency Code","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Consumidor: Consumidor no identificado en alcance","","Descripcion__c=; Description__c=; Perfiles__c=; Value__c=USD","No","Sí","Valores funcionales no sensibles recuperados; Consumidor no identificado en alcance","Validar funcionalmente; no modificar en S3-0","NO_APLICA","Confirmación de exclusión de usados","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-004","S3C-B11-01","11","Custom Metadata","CustomMetadata","RM_Config__mdt","RM_Config.Flag_OPI","Flag OPI","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Consumidor: Consumidor no identificado en alcance","","Descripcion__c=; Description__c=; Perfiles__c=System Administrator,Administrador del sistema; Value__c=true","No demostrado","No","Valores funcionales no sensibles recuperados; Consumidor no identificado en alcance","Validar funcionalmente; no modificar en S3-0","NO_APLICA","Sin relación demostrada con Empresa/PEKING","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-005","S3C-B11-01","11","Custom Metadata","CustomMetadata","RM_Config__mdt","RM_Config.PAGE_SIZE_VN","PAGE_SIZE_VN","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Consumidor: Consumidor no identificado en alcance","","Descripcion__c=; Description__c=; Perfiles__c=; Value__c=20","No demostrado","No","Valores funcionales no sensibles recuperados; Consumidor no identificado en alcance","Validar funcionalmente; no modificar en S3-0","NO_APLICA","Sin relación demostrada con Empresa/PEKING","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-006","S3C-B11-03","11","Custom Metadata","CustomMetadata","RM_RecordTypeMapping__mdt","RM_RecordTypeMapping.Lead_Autos_Usados_Oportunidad","Lead Autos Usados - Oportunidad","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVO","Consumidor: RM_Lead_Trigger_Helper","Autos_Usados → Autos_Usados","RM_IsActive__c=true; RM_SourceObject__c=Lead; RM_SourceRecordTypeName__c=Autos_Usados; RM_TargetObject__c=Opportunity; RM_TargetRecordTypeName__c=Autos_Usados","No","Sí","Valores funcionales no sensibles recuperados; RM_Lead_Trigger_Helper","Validar funcionalmente; no modificar en S3-0","NO_APLICA","Exclusión de usados","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-007","S3C-B11-03","11","Custom Metadata","CustomMetadata","RM_RecordTypeMapping__mdt","RM_RecordTypeMapping.Lead_BMW_to_Opp","Lead BMW to Opp","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVO","Consumidor: RM_Lead_Trigger_Helper","BMW → Polaris","RM_IsActive__c=true; RM_SourceObject__c=Lead; RM_SourceRecordTypeName__c=BMW; RM_TargetObject__c=Opportunity; RM_TargetRecordTypeName__c=Polaris","No","No","Valores funcionales no sensibles recuperados; RM_Lead_Trigger_Helper","Validar funcionalmente; no modificar en S3-0","REQUIERE_REGRESION","Mapping legacy conservado para regresión","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-008","S3C-B11-03","11","Custom Metadata","CustomMetadata","RM_RecordTypeMapping__mdt","RM_RecordTypeMapping.Lead_Cartera_Madura_to_Opp","Lead Cartera_Madura to Opp","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVO","Consumidor: RM_Lead_Trigger_Helper","Cartera_Madura → Cartera_Madura","RM_IsActive__c=true; RM_SourceObject__c=Lead; RM_SourceRecordTypeName__c=Cartera_Madura; RM_TargetObject__c=Opportunity; RM_TargetRecordTypeName__c=Cartera_Madura","No","No","Valores funcionales no sensibles recuperados; RM_Lead_Trigger_Helper","Validar funcionalmente; no modificar en S3-0","REQUIERE_REGRESION","Mapping legacy conservado para regresión","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-009","S3C-B11-03","11","Custom Metadata","CustomMetadata","RM_RecordTypeMapping__mdt","RM_RecordTypeMapping.Lead_Harley_Davidson_to_Opp","Lead Harley_Davidson to Opp","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVO","Consumidor: RM_Lead_Trigger_Helper","Harley_Davidson → Harley_Davidson","RM_IsActive__c=true; RM_SourceObject__c=Lead; RM_SourceRecordTypeName__c=Harley_Davidson; RM_TargetObject__c=Opportunity; RM_TargetRecordTypeName__c=Harley_Davidson","No","No","Valores funcionales no sensibles recuperados; RM_Lead_Trigger_Helper","Validar funcionalmente; no modificar en S3-0","REQUIERE_REGRESION","Mapping legacy conservado para regresión","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-010","S3C-B11-03","11","Custom Metadata","CustomMetadata","RM_RecordTypeMapping__mdt","RM_RecordTypeMapping.Lead_Indian_Oportunidad","Lead Indian - Oportunidad","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVO","Consumidor: RM_Lead_Trigger_Helper","Indian → Indian","RM_IsActive__c=true; RM_SourceObject__c=Lead; RM_SourceRecordTypeName__c=Indian; RM_TargetObject__c=Opportunity; RM_TargetRecordTypeName__c=Indian","No","No","Valores funcionales no sensibles recuperados; RM_Lead_Trigger_Helper","Validar funcionalmente; no modificar en S3-0","REQUIERE_REGRESION","Mapping legacy conservado para regresión","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-011","S3C-B11-03","11","Custom Metadata","CustomMetadata","RM_RecordTypeMapping__mdt","RM_RecordTypeMapping.Lead_Jaecoo_to_Opp","Lead Jaecoo to Opp","EXISTE","EXISTE","SI","ACTIVO","Consumidor: RM_Lead_Trigger_Helper","Jaecoo → Jaecoo","RM_IsActive__c=true; RM_SourceObject__c=Lead; RM_SourceRecordTypeName__c=Jaecoo; RM_TargetObject__c=Opportunity; RM_TargetRecordTypeName__c=Jaecoo","Sí","No","Valores funcionales no sensibles recuperados; RM_Lead_Trigger_Helper","Validar funcionalmente; no modificar en S3-0","REQUIERE_REGRESION","Record Types Lead/Opportunity y conversión funcional","Decisión o QA pendiente","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Los mappings Omoda/Jaecoo coinciden semánticamente entre Git y Partial. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-012","S3C-B11-03","11","Custom Metadata","CustomMetadata","RM_RecordTypeMapping__mdt","RM_RecordTypeMapping.Lead_Kawasaki_Oportunidad","Lead Kawasaki - Oportunidad","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVO","Consumidor: RM_Lead_Trigger_Helper","Kawasaki → Kawasaki","RM_IsActive__c=true; RM_SourceObject__c=Lead; RM_SourceRecordTypeName__c=Kawasaki; RM_TargetObject__c=Opportunity; RM_TargetRecordTypeName__c=Kawasaki","No","No","Valores funcionales no sensibles recuperados; RM_Lead_Trigger_Helper","Validar funcionalmente; no modificar en S3-0","REQUIERE_REGRESION","Mapping legacy conservado para regresión","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-013","S3C-B11-03","11","Custom Metadata","CustomMetadata","RM_RecordTypeMapping__mdt","RM_RecordTypeMapping.Lead_MINI_to_Opp","Lead MINI to Opp","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVO","Consumidor: RM_Lead_Trigger_Helper","MINI → MINI","RM_IsActive__c=true; RM_SourceObject__c=Lead; RM_SourceRecordTypeName__c=MINI; RM_TargetObject__c=Opportunity; RM_TargetRecordTypeName__c=MINI","No","No","Valores funcionales no sensibles recuperados; RM_Lead_Trigger_Helper","Validar funcionalmente; no modificar en S3-0","REQUIERE_REGRESION","Mapping legacy conservado para regresión","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-014","S3C-B11-03","11","Custom Metadata","CustomMetadata","RM_RecordTypeMapping__mdt","RM_RecordTypeMapping.Lead_Motorrad_to_Opp","Lead Motorrad to Opp","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVO","Consumidor: RM_Lead_Trigger_Helper","Motorrad → Motorrad","RM_IsActive__c=true; RM_SourceObject__c=Lead; RM_SourceRecordTypeName__c=Motorrad; RM_TargetObject__c=Opportunity; RM_TargetRecordTypeName__c=Motorrad","No","No","Valores funcionales no sensibles recuperados; RM_Lead_Trigger_Helper","Validar funcionalmente; no modificar en S3-0","REQUIERE_REGRESION","Mapping legacy conservado para regresión","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-015","S3C-B11-03","11","Custom Metadata","CustomMetadata","RM_RecordTypeMapping__mdt","RM_RecordTypeMapping.Lead_Motos_Usados_Oportunidad","Lead Motos Usados - Oportunidad","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVO","Consumidor: RM_Lead_Trigger_Helper","Motos_Usados → Motos_Usados","RM_IsActive__c=true; RM_SourceObject__c=Lead; RM_SourceRecordTypeName__c=Motos_Usados; RM_TargetObject__c=Opportunity; RM_TargetRecordTypeName__c=Motos_Usados","No","Sí","Valores funcionales no sensibles recuperados; RM_Lead_Trigger_Helper","Validar funcionalmente; no modificar en S3-0","NO_APLICA","Exclusión de usados","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-016","S3C-B11-03","11","Custom Metadata","CustomMetadata","RM_RecordTypeMapping__mdt","RM_RecordTypeMapping.Lead_Omoda_to_Opp","Lead Omoda to Opp","EXISTE","EXISTE","SI","ACTIVO","Consumidor: RM_Lead_Trigger_Helper","Omoda → Omoda","RM_IsActive__c=true; RM_SourceObject__c=Lead; RM_SourceRecordTypeName__c=Omoda; RM_TargetObject__c=Opportunity; RM_TargetRecordTypeName__c=Omoda","Sí","No","Valores funcionales no sensibles recuperados; RM_Lead_Trigger_Helper","Validar funcionalmente; no modificar en S3-0","REQUIERE_REGRESION","Record Types Lead/Opportunity y conversión funcional","Decisión o QA pendiente","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Los mappings Omoda/Jaecoo coinciden semánticamente entre Git y Partial. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-CMDT-017","S3C-B11-03","11","Custom Metadata","CustomMetadata","RM_RecordTypeMapping__mdt","RM_RecordTypeMapping.Lead_Polaris_to_Opp","Lead Polaris to Opp","NO_EXISTE","EXISTE","NO_COMPARABLE","ACTIVO","Consumidor: RM_Lead_Trigger_Helper","Polaris → Polaris","RM_IsActive__c=true; RM_SourceObject__c=Lead; RM_SourceRecordTypeName__c=Polaris; RM_TargetObject__c=Opportunity; RM_TargetRecordTypeName__c=Polaris","No","No","Valores funcionales no sensibles recuperados; RM_Lead_Trigger_Helper","Validar funcionalmente; no modificar en S3-0","REQUIERE_REGRESION","Mapping legacy conservado para regresión","Ninguno","Negocio / QA","List Metadata, retrieve temporal y búsqueda de consumidores 2026-08-06","Prueba funcional por consumidor","Consumidor resuelve el registro esperado","Configuración ausente o desconocida produce error controlado","ALTO","Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
"S3-0-B11-EMP-001","S3C-B11-04","11","Configuración Empresa/ERP","CustomObjectRecord","Empresa__c","RMBAVARIAN","RMBAVARIAN","ESQUEMA_VERSIONADO_DATOS_NO","EXISTE","NO_COMPARABLE","ACTIVO","Codigo__c y Codigo_ERP__c coinciden","No aplica","RMBAVARIAN","Regresión","No","Registro activo de Empresa; valor legal no consultado ni documentado","Solo validar consumo; no modificar datos","SOLO_VALIDACION","Consumidores Sprint 1/2 y configuración Softland","Validación funcional de integración pendiente","Diego / QA","SOQL de lectura 2026-08-06 sobre códigos y estado; sin datos legales","Trazabilidad por consumidor y prueba controlada","Resolver código ERP correcto por Empresa","Código desconocido no cae en otra Empresa","ALTO","No representa integración Softland terminada. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv"
